id,name,id,name,correct,FS,SS,TS
82,"Daniel Evans",118,"Edward Corrie",0,2.1999999999999993,1,3.3333333329999997
387,"Rogerio Dutra Silva",119,"Egor Gerasimov",0.5907468127079235,1.3095238089999999,0.8253968250000003,-2.200000000000001
233,"Jurgen Zopp",119,"Egor Gerasimov",0.5138600592133049,-1.4047619050000009,-0.24603174599999988,1.25
168,"Guido Andreozzi",119,"Egor Gerasimov",0.545608604104075,0.9880952379999997,1.2539682540000001,-0.2222222219999992
281,"Mario Vilella Martinez",119,"Egor Gerasimov",0.4025960617618897,0.5833333319999987,0.6565656559999997,-1.2000000000000002
340,"Nikola Milojevic",120,"Elias Ymer",0.42188851835741537,-0.23333333300000092,1.2777777780000008,-1.6666666669999994
289,"Marton Fucsovics",120,"Elias Ymer",0.6341156679084543,2.3809523820000003,1.11904762,0
299,"Matthias Bachinger",120,"Elias Ymer",0.44382070947418684,-0.7179487179999988,-3.3333333329999997,0.33333333400000065
119,"Egor Gerasimov",120,"Elias Ymer",0.414928170487616,0.0000000010000018590972104,-1.2777777770000007,1
52,"Bernard Tomic",120,"Elias Ymer",0.38085938253145346,-2.6666666659999994,-0.49999999899999814,2
243,"Kevin King",121,"Emilio Gomez",0.7503834436124124,0.3939393950000003,1.9393939389999986,-2.499999998999998
354,"Pedro Sakamoto",121,"Emilio Gomez",0.5331355183119466,-2.195804194999999,1.5804195799999992,0.5666666669999998
223,"Jose Hernandez",121,"Emilio Gomez",0.6788092363506741,-0.8143939389999986,1.316205532999998,1.500000001
138,"Felipe Mantilla",121,"Emilio Gomez",0.46257314487100437,-0.13939393899999963,0.9393939390000003,0.5666666669999998
193,"James Ward",121,"Emilio Gomez",0.2765395972710688,-0.8441558430000011,2.272727271999999,1.6666666670000012
6,"Agustin Velotti",121,"Emilio Gomez",0.44141069947786366,-1.7727272719999991,-1.727272728,1.1666666670000012
27,"Alexey Vatutin",122,"Enrique Lopez Perez",0.542942776210267,-0.7714285720000014,0.6238095239999986,1.3333333329999988
271,"Marcel Granollers",122,"Enrique Lopez Perez",0.6370563306598203,0.8000000000000007,2.183333333,4.833333332999999
90,"Danilo Petrovic",122,"Enrique Lopez Perez",0.43720026039126775,-1.1411764700000013,0.7960784309999998,3.999999999999999
374,"Renzo Olivo",122,"Enrique Lopez Perez",0.5213976350739485,-0.8666666670000005,0.18333333200000013,2.583333332999999
422,"Stefano Travaglia",122,"Enrique Lopez Perez",0.6035483367736777,-0.1166666670000005,0.34999999999999964,4.999999998999999
29,"Andrea Arnaboldi",122,"Enrique Lopez Perez",0.4687697090754754,-1.3052631580000007,-1.1543859660000013,3.619047619
181,"Hugo Dellien",122,"Enrique Lopez Perez",0.5306705152774434,-0.8666666670000005,1.3333333320000005,4.7619047619999995
169,"Guilherme Clezar",122,"Enrique Lopez Perez",0.45696305551235167,-1.3538461539999993,0.2666666660000008,3.6666666670000003
365,"Pol Toledo Bague",123,"Enzo Couacaud",0.6865379253390771,4.3333333340000015,4.499999999999998,-3
225,"Jose Rubin Statham",124,"Erik Crepaldi",0.7682880815393947,0.08333333300000056,0.8833333329999995,-1.1111111110000005
149,"Frank Dancevic",124,"Erik Crepaldi",0.7913898542645714,1.2083333329999988,1.3333333329999988,-1
287,"Martin Klizan",125,"Ernests Gulbis",0.584405307611596,0.8333333330000006,0.42222222200000026,0.8333333330000006
168,"Guido Andreozzi",125,"Ernests Gulbis",0.49045724063100476,0.3214285719999985,0.3428571429999998,-0.7222222219999992
103,"Dennis Novikov",126,"Evan King",0.5200512986110258,3.2867647060000014,0.7132352939999986,1.5357142859999993
59,"Brayden Schnur",126,"Evan King",0.4937629784746981,2.152777777999999,0.3472222219999992,-0.305555554999998
424,"Stephane Robert",126,"Evan King",0.49007732067921905,2.375,1.3125,0.4166666670000012
36,"Andrew Harris",126,"Evan King",0.26537019029542935,2.3035714279999997,2.839285715000001,0.9166666670000012
70,"Christian Garin",126,"Evan King",0.3918913414894118,1.875,1.9649999999999999,1.3611111109999996
358,"Peter Polansky",126,"Evan King",0.5745396700367059,2.3194444450000002,0.34722222200000097,0.5
460,"Vasek Pospisil",126,"Evan King",0.6901320557043615,2.255952381,2.8869047620000003,2.25
9,"Alejandro Gonzalez",126,"Evan King",0.35874838458117353,1.930555554999998,2.2916666659999994,-0.5833333329999988
169,"Guilherme Clezar",126,"Evan King",0.434283110002456,1.721153846,1.125,0.5833333340000024
70,"Christian Garin",126,"Evan King",0.46285252978047353,1.875,1.9649999999999999,1.3611111109999996
237,"Karue Sell",126,"Evan King",0.26527198604343716,3.208333332999999,2.458333332999999,0.25
326,"Mitchell Krueger",126,"Evan King",0.4338478395266935,1.1527777780000008,2.2361111119999997,-1.125
277,"Marcos Giron",127,"Evan Song",0.6373313498307686,1.4871794869999988,0.33974358899999757,-4.000000000000001
393,"Ruben Bemelmans",127,"Evan Song",0.8422660978740641,0.5982905990000003,0.4786324790000016,-6.5
31,"Andrea Collarini",127,"Evan Song",0.6949311498484141,-0.971153846,-0.701923077,-2.3571428570000013
384,"Roberto Quiroz",127,"Evan Song",0.6775620067816365,-0.6356275300000007,0.7651821859999988,-2.25
84,"Daniel Masur",127,"Evan Song",0.5573079827949081,0.8681318680000008,0,-2.25
162,"Go Soeda",128,"Evgeny Donskoy",0.3756246232194644,-1.0571428570000005,-0.25,-1.25
55,"Blaz Rola",129,"Evgeny Karlovskiy",0.6135058647299862,-0.9499999999999993,-0.8249999999999993,2.3333333330000006
299,"Matthias Bachinger",129,"Evgeny Karlovskiy",0.651535642317627,-2.0846153849999993,-2.8666666669999987,1.6666666670000012
263,"Lukas Rosol",129,"Evgeny Karlovskiy",0.5408243279551649,-2.2454545460000013,-0.609090908999999,2.1666666659999994
172,"Guillermo Olaso",129,"Evgeny Karlovskiy",0.43821244667998355,-0.9631578950000002,-0.5421052629999998,2.7619047620000003
201,"Jc Aragone",129,"Evgeny Karlovskiy",0.5127086923818281,-2.2384615389999993,-0.6230769229999993,-0.6666666670000012
459,"Vaclav Safranek",130,"Fabrice Martin",1,3.5714285720000003,3,2.3333333329999997
139,"Fernando Romboli",131,"Fabricio Neis",0.6068765671230412,0.5,-4,-0.5
195,"Jan Satral",131,"Fabricio Neis",0.9028761515920426,-1.5999999999999996,-0.5,4
136,"Federico Gaio",132,"Facundo Arguello",0.4912238426254567,-0.14009661899999948,1.1932367150000012,2.0476190479999996
442,"Thomaz Bellucci",132,"Facundo Arguello",0.6791484899692367,1.555555554999998,1.8888888889999986,0.33333333400000065
223,"Jose Hernandez",132,"Facundo Arguello",0.4720107129817404,0.013888887999998545,0.9323671499999993,3.6666666679999995
31,"Andrea Collarini",132,"Facundo Arguello",0.5507144980510826,-1.569444445000002,0.2638888890000004,2.4761904769999994
384,"Roberto Quiroz",132,"Facundo Arguello",0.4511698566822947,-1.2339181290000028,1.7309941519999992,2.5833333340000006
358,"Peter Polansky",132,"Facundo Arguello",0.6630792340898303,0,0.1111111109999996,2.5833333340000006
66,"Carlos Gomez Herrera",133,"Facundo Bagnis",0.3326611990803717,-0.049999999999998934,0.11923076999999971,0.785714286000001
380,"Roberto Cid",133,"Facundo Bagnis",0.2886928185723163,-0.6315789469999995,1.4914529919999993,0.8311688310000012
475,"Yannick Hanfmann",133,"Facundo Bagnis",0.6202755744001713,-0.75,-0.48076922999999994,-0.11428571399999932
462,"Victor Estrella",133,"Facundo Bagnis",0.5446259485415933,-0.625,-0.8557692299999999,2.285714286000001
181,"Hugo Dellien",133,"Facundo Bagnis",0.49121866148589954,-0.6666666669999994,0.8358974359999998,1.7142857150000008
99,"Denis Kudla",133,"Facundo Bagnis",0.5974434001307629,-0.4117647049999995,0.004524887999998839,3.4857142859999994
119,"Egor Gerasimov",134,"Farrukh Dustov",1,4.3333333340000015,2.3888888889999986,1
456,"Tsung Hua Yang",134,"Farrukh Dustov",1,3.3125,1.625,0.6000000000000005
223,"Jose Hernandez",135,"Federico Coria",0.5681623219077447,0.7083333329999988,1.0434782610000006,-2.6666666660000002
354,"Pedro Sakamoto",135,"Federico Coria",0.3677702537437246,-0.673076923,1.307692308,-3.6000000000000005
64,"Carlos Berlocq",135,"Federico Coria",0.7130088945063405,2.8214285720000003,4.142857143,-3
30,"Andrea Basso",135,"Federico Coria",0.5125936154802562,-0.02272727300000099,0.27272727199999913,-2.3333333330000006
108,"Donald Young",135,"Federico Coria",0.739275578899213,-0.75,1.3333333340000024,-9
161,"Gleb Sakharov",136,"Federico Gaio",0.6072756902515558,-1.304347825999999,-0.30434782600000077,-1.38095238
275,"Marco Trungelliti",136,"Federico Gaio",0.5255872837430519,-0.10434782599999792,1.0956521740000014,1.7857142859999993
419,"Simone Bolelli",136,"Federico Gaio",0.6315990957658936,0.849498328000001,0.08026755800000096,0.9523809529999987
263,"Lukas Rosol",136,"Federico Gaio",0.5631786919408605,-0.8498023719999992,-0.21343873499999866,1.1190476189999998
274,"Marco Cecchinato",136,"Federico Gaio",0.7629097455332691,0.445652174000001,1.508152174000001,2.5357142859999993
83,"Daniel Gimeno Traver",136,"Federico Gaio",0.5093852814071315,0.6956521739999992,1.0956521740000014,2.2857142859999993
275,"Marco Trungelliti",136,"Federico Gaio",0.5738733353756874,-0.10434782599999792,1.0956521740000014,1.7857142859999993
272,"Marcelo Arevalo",136,"Federico Gaio",0.6526976665277674,0.96231884,-0.37101449300000056,-0.3809523800000001
193,"James Ward",136,"Federico Gaio",0.16726607586405226,0.12422360299999902,0.6956521739999992,1.7857142859999993
115,"Edoardo Eremin",136,"Federico Gaio",0.34094687173858723,-0.7043478259999993,2.8956521740000003,-0.21428571400000074
157,"Gianluigi Quinzi",136,"Federico Gaio",0.5791199224783513,-0.026570047999999957,1.806763285999999,-0.21428571400000074
260,"Luis David Martinez",137,"Federico Zeballos",0.17397775697613804,0.8333333340000006,1.2222222219999992,2.75
164,"Gonzalo Lama",137,"Federico Zeballos",0.6391435191266386,0.9166666670000012,0.5,2
26,"Alexandr Igoshin",137,"Federico Zeballos",0.4449143502244512,-2.583333332999999,-3.000000000000001,7.5
448,"Tobias Simon",137,"Federico Zeballos",0.6304895036008918,0.4523809529999987,-0.4285714280000015,6.5
13,"Alessandro Damiano Ventre",138,"Felipe Mantilla",0,-2.6333333329999995,1.3333333329999988,-0.40000000000000036
8,"Alejandro Gomez Gb42",138,"Felipe Mantilla",0.353378877284902,-0.9794871789999995,1.4871794869999988,-1.2571428569999998
229,"Juan Ignacio Londero",138,"Felipe Mantilla",0.6594054330071085,0.4435897430000004,2.1733333330000004,0.6000000000000014
229,"Juan Ignacio Londero",138,"Felipe Mantilla",0.7017790651384824,0.4435897430000004,2.1733333330000004,0.6000000000000014
9,"Alejandro Gonzalez",138,"Felipe Mantilla",0.7051564869704368,-1.0777777780000015,1.499999999,-1.2333333329999991
448,"Tobias Simon",138,"Felipe Mantilla",0.5958600613016264,-0.847619047000002,-0.09523809500000091,2.6000000000000014
4,"Adrian Menendez Maceiras",138,"Felipe Mantilla",0.8757545855201795,-1.8392156859999993,1.3921568630000003,0.8857142849999988
137,"Federico Zeballos",139,"Fernando Romboli",0.6354888715172979,0.3333333329999988,3.500000000000001,-1
450,"Tom Jomby",139,"Fernando Romboli",0.7464737650378299,2.5,4.499999999999998,-1.5
78,"Cristian Rodriguez",139,"Fernando Romboli",0.8394341138245539,0.08333333299999879,4.0833333340000015,3.8333333330000006
186,"Ivan Endara",139,"Fernando Romboli",0.6431758537525171,0.7000000000000011,3.5,1.5
327,"Mohamed Safwat",140,"Filip Horansky",0.598225241706657,-2.230769231,-1.038461538,-0.05000000000000071
458,"Uladzimir Ignatik",140,"Filip Horansky",0.6612830477990188,-0.777777777999999,-1.8333333330000006,-0.05000000000000071
329,"N Sriram Balaji",140,"Filip Horansky",0.2809351805197586,0.16666666699999944,-0.05555555499999798,-0.5833333329999988
358,"Peter Polansky",141,"Filip Peliwo",0.5780253858595376,0.587301587999999,-0.6825396829999981,1.5
63,"Cameron Norrie",141,"Filip Peliwo",0.6098155810928869,-0.19047619000000005,0.5119047620000003,3.75
299,"Matthias Bachinger",141,"Filip Peliwo",0.5007602864504611,-0.2417582420000013,-2.0714285720000003,1.5833333340000024
48,"Austin Krajicek",141,"Filip Peliwo",0.4157649302774091,0.2428571429999984,-0.004761904999998734,1.25
103,"Dennis Novikov",141,"Filip Peliwo",0.47037274388122524,1.5546218490000001,-0.31652661100000046,2.5357142859999993
99,"Denis Kudla",141,"Filip Peliwo",0.5521381462896698,0.731092438000001,0.3305322129999979,4.449999999999999
215,"John Patrick Smith",141,"Filip Peliwo",0.4324062845246238,0.14285714299999874,1.0183150179999991,2.049999999999999
215,"John Patrick Smith",141,"Filip Peliwo",0.4430873568861036,0.14285714299999874,1.0183150179999991,2.049999999999999
266,"Mackenzie Mcdonald",141,"Filip Peliwo",0.6020947365999045,0.6095238099999989,1.3619047620000018,3.249999999999999
297,"Matthew Ebden",141,"Filip Peliwo",0.6679296825501532,1.2678571429999987,0.8452380949999991,0.25
245,"Kimmer Coppejans",142,"Filippo Baldi",0.5909088255977082,-0.5909090910000003,1.2159090910000003,-2.25
83,"Daniel Gimeno Traver",142,"Filippo Baldi",0.614872211562932,1,1.5249999999999995,-1.5
157,"Gianluigi Quinzi",142,"Filippo Baldi",0.5804347846892451,0.27777777799999903,2.2361111119999997,-4
271,"Marcel Granollers",143,"Flavio Cipolla",1,3.1666666669999994,3.0833333340000006,-1.1666666669999994
271,"Marcel Granollers",143,"Flavio Cipolla",0.959960250340453,3.1666666669999994,3.0833333340000006,-1.1666666669999994
125,"Ernests Gulbis",144,"Florian Mayer",0.2970047539568494,1,0.049999999999998934,4.5
462,"Victor Estrella",144,"Florian Mayer",0.47821578892225336,0.375,-1.375,5
136,"Federico Gaio",145,"Francesco Garzelli",1,4.304347825999999,4.304347825999999,-0.28571428600000015
394,"Ruben Gonzales",146,"Francisco Dias",0.35682414624748293,0.6666666659999976,3.666666667000001,-2
228,"Juan Ignacio Galarza",146,"Francisco Dias",0.959960250340453,0.8888888890000004,3.3333333330000006,2.666666666
406,"Sebastian Fanselow",147,"Franco Agamenone",0.705821678131922,-0.13286713199999944,0.44055944100000133,1.5833333340000024
165,"Gonzalo Villanueva",147,"Franco Agamenone",0.3434811788820692,1.980769231,-1.173076923,4.3333333340000015
181,"Hugo Dellien",147,"Franco Agamenone",0.7781745514029608,1.5641025640000006,1.1435897429999997,1.7619047630000004
121,"Emilio Gomez",147,"Franco Agamenone",0.595708374318622,2.503496502999999,-1.1958041949999991,0.1666666670000012
78,"Cristian Rodriguez",147,"Franco Agamenone",0.6726517574124331,0.8141025639999988,0.6602564110000024,1.6666666670000012
135,"Federico Coria",147,"Franco Agamenone",0.7126428689081508,0.980769231,-0.923076923,4.3333333340000015
9,"Alejandro Gonzalez",147,"Franco Agamenone",0.7451490603613502,1.286324785999998,1.2435897429999994,-0.49999999899999814
225,"Jose Rubin Statham",147,"Franco Agamenone",0.70721494553152,0.980769231,0.6269230770000007,-0.7777777770000007
342,"Noah Rubin",148,"Franco Skugor",0.6271550875952202,-2.75,1.2857142859999993,-0.16666666599999935
222,"Joris De Loore",148,"Franco Skugor",0.4532860536716654,-3.788461539,0.076923077,1.625
342,"Noah Rubin",149,"Frank Dancevic",0.6321732499231972,-0.375,0.28571428599999926,-0.6666666659999994
59,"Brayden Schnur",149,"Frank Dancevic",0.6543739888872473,-0.597222222000001,-1.7777777780000008,0.444444445000002
174,"Henri Laaksonen",149,"Frank Dancevic",0.7083360982153979,-3.336538461,-2.461538462,5
311,"Michael Mmoh",149,"Frank Dancevic",0.699673108342853,1.2083333340000006,-0.75,-3
102,"Dennis Novak",150,"Frederico Ferreira Silva",0.607785572975249,-1.2222222219999992,3.3333333330000006,-2
459,"Vaclav Safranek",150,"Frederico Ferreira Silva",0.5545107881210185,-2.4285714279999997,2,3.333333332999999
446,"Tim Smyczek",151,"Frederico Gil",0.8048059306509212,1.878787877999999,4.121212120999999,-2.5
355,"Pedro Sousa",151,"Frederico Gil",0.7930000931853961,2.564102563999999,3.7435897429999994,-4
143,"Flavio Cipolla",152,"Frederik Nielsen",0,-1.0416666669999994,-0.1666666670000012,0.41666666699999944
129,"Evgeny Karlovskiy",152,"Frederik Nielsen",0.7481545123317459,1.8249999999999993,1.6999999999999993,-3.5833333329999997
483,"Yong Kyu Lim",152,"Frederik Nielsen",0.09593774521460527,2.375,2.5,-5.25
94,"David Guez",152,"Frederik Nielsen",0.7523643193020049,0.875,1.25,-0.5
133,"Facundo Bagnis",153,"Gastao Elias",0.3833743425230097,1.76923077,0.07692307599999992,-1.885714285999999
226,"Jozef Kovalik",153,"Gastao Elias",0.419300420317478,1.4192307700000004,0.846153846,-0.7428571420000019
141,"Filip Peliwo",153,"Gastao Elias",0.37813553305893444,0.6263736270000013,-0.24908424899999915,-2.8499999999999996
464,"Viktor Galovic",153,"Gastao Elias",0.37027306664899184,0.3846153860000001,0.38461538500000003,-0.5999999999999996
83,"Daniel Gimeno Traver",153,"Gastao Elias",0.30039256761984845,1.76923077,1.2461538459999986,0.40000000000000036
355,"Pedro Sousa",153,"Gastao Elias",0.4541960515479966,2.000000001,-0.076923077,-3.5999999999999996
36,"Andrew Harris",154,"Gavin Van Peperzeel",0.6503247485757518,3.095238095000001,4.714285715000001,-1.3333333329999988
265,"Luke Saville",154,"Gavin Van Peperzeel",0.5555224870337997,4.199999999999999,2.933333333,-0.5
113,"Dustin Brown",155,"Gerard Granollers",0.737079487945693,-0.3125,-0.1875,-1.3333333329999988
143,"Flavio Cipolla",155,"Gerard Granollers",0,-1.3541666669999994,-0.10416666700000121,2.3333333340000006
271,"Marcel Granollers",155,"Gerard Granollers",0.7575934600664922,1.8125,2.979166667000001,1.1666666670000012
330,"N Vijay Sundar Prashanth",155,"Gerard Granollers",0.35843131885343704,-1.8125,1.6875,1.3333333340000024
40,"Antoine Escoffier",155,"Gerard Granollers",0.4853432150950866,0.16964285699999948,2.4196428569999995,1.6666666669999994
302,"Maverick Banes",155,"Gerard Granollers",0.546939105282207,0.08522727300000099,-0.3011363640000013,-1.3333333329999988
69,"Cheong Eui Kim",155,"Gerard Granollers",0.4785663855922654,-2.5875000000000004,1.0625,1.6666666670000012
105,"Di Wu",155,"Gerard Granollers",0.6016053108933906,-0.572115384,1.139423077,-1.7333333329999991
340,"Nikola Milojevic",155,"Gerard Granollers",0.7048291748334861,-0.08750000000000036,3.506944444,-2
153,"Gastao Elias",156,"Germain Gigounon",0.8651997374287165,-0.7692307700000001,0.153846154,1.6
29,"Andrea Arnaboldi",157,"Gianluigi Quinzi",0.562972591581354,-0.38304093600000044,-3.532163744,0.785714286000001
55,"Blaz Rola",157,"Gianluigi Quinzi",0.5853184888511429,0.47222222200000097,-2.2361111119999997,1.5
428,"Sumit Nagal",157,"Gianluigi Quinzi",0.5812752855653853,0.722222222000001,-3.5656565669999996,0.33333333300000056
220,"Jordi Samper Montana",157,"Gianluigi Quinzi",0.38876228789213146,0.22222222200000097,-3.1111111119999997,3.1666666659999994
166,"Gregoire Barrere",157,"Gianluigi Quinzi",0.4831769811613671,1.159722222000001,-0.23611111199999968,2.9285714290000016
1,"Adam Pavlasek",157,"Gianluigi Quinzi",0.5198815303761053,0.17676767600000076,-0.9292929300000008,3.4999999999999982
426,"Steven Diez",158,"Gianni Mina",0.7178497278267089,1.0999999999999996,1.733333333000001,-9
424,"Stephane Robert",158,"Gianni Mina",0.8146366239362851,0.10000000000000142,2.5875000000000004,-4.833333333
71,"Christian Harrison",158,"Gianni Mina",0.7465135067932093,-0.10000000000000142,2.1999999999999993,-4.714285714
205,"Jeremy Jahn",159,"Gibril Diarra",0.7436160135865633,-2.666666667000001,0.9166666670000012,4.999999999999999
325,"Mirza Basic",160,"Gilles Simon",0.4740548551503049,-1,-2.625,4.6
465,"Vincent Millot",161,"Gleb Sakharov",0.43342015795207706,1.1999999999999993,-1.1999999999999993,-2.8333333339999998
342,"Noah Rubin",161,"Gleb Sakharov",0.44060692165831067,1.5,1.2857142859999993,0
375,"Ricardas Berankis",161,"Gleb Sakharov",0.5368197975928526,2.2666666660000008,1,2.9166666659999994
458,"Uladzimir Ignatik",161,"Gleb Sakharov",0.4577252715723357,1.222222222000001,-1.3333333330000023,1.8666666660000004
29,"Andrea Arnaboldi",161,"Gleb Sakharov",0.41558469816555565,0.8947368420000004,-1.4210526320000003,1.9523809520000004
77,"Constant Lestienne",161,"Gleb Sakharov",0.39653691546999037,1.8947368420000004,0.8947368419999986,1.499999999
157,"Gianluigi Quinzi",161,"Gleb Sakharov",0.40884300907050053,1.277777777999999,2.1111111119999997,1.1666666659999994
411,"Sergio Gutierrez Ferrol",161,"Gleb Sakharov",0.41136665624941315,1.1999999999999993,0.5,-3.3333333339999998
71,"Christian Harrison",161,"Gleb Sakharov",0.4868385409721622,1.3000000000000007,-0.1999999999999993,1.9523809520000004
481,"Yasutaka Uchiyama",162,"Go Soeda",0.3501253299265024,0.6571428570000002,-1.5,-0.6071428570000013
398,"Salvatore Caruso",162,"Go Soeda",0.46028417412350237,0.8571428570000013,-1.8000000000000007,-0.75
398,"Salvatore Caruso",162,"Go Soeda",0.46028417412350237,0.8571428570000013,-1.8000000000000007,-0.75
371,"Ramkumar Ramanathan",162,"Go Soeda",0.5314572708862103,-0.14285714300000052,-0.6428571430000005,3.25
383,"Roberto Ortega Olmedo",162,"Go Soeda",0.299320201046863,-1.0519480520000002,-1.6363636360000022,-0.5499999999999989
277,"Marcos Giron",162,"Go Soeda",0.2913359857188636,1.1904761900000018,-0.5833333340000006,-1.25
379,"Roberto Carballes Baena",163,"Gonzalo Escobar",0.8045207262539653,1.5666666669999998,-0.9000000000000004,6.25
48,"Austin Krajicek",163,"Gonzalo Escobar",0.5727584213431326,-0.5,-2.499999999999999,0.25
384,"Roberto Quiroz",163,"Gonzalo Escobar",0.5752181708236156,-1.3894736840000004,-1.5578947369999998,0.5
90,"Danilo Petrovic",163,"Gonzalo Escobar",0.6009829396685569,-0.5411764699999999,-1.8705882349999996,0.9166666670000012
165,"Gonzalo Villanueva",164,"Gonzalo Lama",0.21553952405532853,0,-1.75,5.5
354,"Pedro Sakamoto",164,"Gonzalo Lama",0.4691189942568419,-1.673076923,-0.19230769199999997,1.9000000000000004
228,"Juan Ignacio Galarza",165,"Gonzalo Villanueva",0.8148026478685507,-1.8611111109999996,1.5833333330000006,-1.3333333340000006
223,"Jose Hernandez",165,"Gonzalo Villanueva",0.845412876709054,-0.2916666670000012,1.2934782610000006,-2.6666666660000002
455,"Tristan Lamasine",166,"Gregoire Barrere",0.589057926689108,-2.0089285709999984,-2.875000000000001,-2.7619047630000004
102,"Dennis Novak",166,"Gregoire Barrere",0.7153569813774243,-1.6597222219999992,-1.5416666669999994,-5.428571429000001
205,"Jeremy Jahn",167,"Grzegorz Panfil",0.9690522191767349,4.333333332999999,-3.083333332999999,4.999999999999999
274,"Marco Cecchinato",168,"Guido Andreozzi",0.65834056209655,-0.5714285720000003,0.6696428569999995,1.4722222219999992
447,"Tobias Kamke",168,"Guido Andreozzi",0.46244720546034485,-1.9530075199999999,-1.1954887219999986,-1.2777777780000008
274,"Marco Cecchinato",168,"Guido Andreozzi",0.6350429731699132,-0.5714285720000003,0.6696428569999995,1.4722222219999992
422,"Stefano Travaglia",168,"Guido Andreozzi",0.6035483367736777,-0.23809523899999974,-1.059523808999998,0.8888888879999985
346,"Pablo Andujar",168,"Guido Andreozzi",0.15743270569429718,0.07857142800000005,-1.542857142999999,-1.1111111120000015
294,"Matteo Donati",168,"Guido Andreozzi",0.3805007518867877,-0.7380952379999997,-1.5595238100000017,-0.7777777780000008
214,"John Millman",168,"Guido Andreozzi",0.6296406163366668,1.1785714279999997,1.2321428569999995,-0.444444445000002
166,"Gregoire Barrere",168,"Guido Andreozzi",0.36179916206570306,0.1160714279999997,0.7321428569999995,1.6507936510000008
163,"Gonzalo Escobar",169,"Guilherme Clezar",0.3194663068432279,0.7538461539999997,2.4000000000000004,-0.5833333340000024
387,"Rogerio Dutra Silva",169,"Guilherme Clezar",0.6618323112558077,1.7967032969999988,0.7142857140000007,-1.533333334
14,"Alessandro Giannessi",169,"Guilherme Clezar",0.5656415366945605,-0.2350427350000004,-0.9411764710000003,-0.9047619059999992
420,"Stefan Kozlov",169,"Guilherme Clezar",0.5582904001466048,0.8538461539999993,0.10000000000000142,-0.3333333340000024
211,"Joao Souza",169,"Guilherme Clezar",0.42675166108747004,0.216346154,-0.5,-1.1666666670000012
70,"Christian Garin",169,"Guilherme Clezar",0.5145975526158433,0.153846154,0.8399999999999999,0.777777776999999
181,"Hugo Dellien",169,"Guilherme Clezar",0.5908876456890046,0.4871794870000006,1.0666666659999997,1.0952380949999991
40,"Antoine Escoffier",170,"Guillermo Duran",0.8815014477441253,3.3571428569999995,5.3571428569999995,1.9999999999999996
33,"Andreas Seppi",171,"Guillermo Garcia Lopez",0.4686684566086554,0.375,1.875,1
129,"Evgeny Karlovskiy",172,"Guillermo Olaso",0.6231246961979591,0.9631578950000002,0.5421052629999998,-2.7619047620000003
237,"Karue Sell",172,"Guillermo Olaso",0.4123255978658536,0.5964912280000014,1.1754385960000002,-1.4285714289999998
166,"Gregoire Barrere",172,"Guillermo Olaso",0.5069673863265478,0.7006578950000009,1.7171052630000005,1
136,"Federico Gaio",172,"Guillermo Olaso",0.6135058647299861,-0.43249427900000015,0.1464530890000013,-1.7142857150000008
66,"Carlos Gomez Herrera",172,"Guillermo Olaso",0.5928012626264125,0.21315789500000015,0.19210526300000197,-0.9285714289999998
262,"Lukas Lacko",172,"Guillermo Olaso",0.7957902621119503,0.3540669859999994,0.2057416270000001,-1.4285714289999998
225,"Jose Rubin Statham",172,"Guillermo Olaso",0.5177785433136995,-0.9868421050000009,0.3921052629999995,-2.5396825399999994
295,"Matteo Viola",173,"Harri Heliovaara",0.661545423609945,-0.6666666669999994,0.1666666670000012,0
148,"Franco Skugor",174,"Henri Laaksonen",0.2948849409287715,5.711538461,1.461538462,-5.5
302,"Maverick Banes",174,"Henri Laaksonen",0.283557791936613,2.734265734000001,0.09790209799999872,-5
141,"Filip Peliwo",174,"Henri Laaksonen",0.3833772119115025,2.318681318000001,1.366300367000001,-5.25
287,"Martin Klizan",174,"Henri Laaksonen",0.41923316422763013,4.2948717940000005,2.683760684,-1.6666666669999994
197,"Jared Hiltzik",174,"Henri Laaksonen",0.24238181618999805,2.3438914020000006,0.5791855210000012,-4
229,"Juan Ignacio Londero",174,"Henri Laaksonen",0.40093185783203633,4.038461537,3.3015384620000017,-3
326,"Mitchell Krueger",174,"Henri Laaksonen",0.3985181881495338,1.7393162390000008,2.5726495739999997,-5.375
122,"Enrique Lopez Perez",174,"Henri Laaksonen",0.42237580621746557,3.6615384609999992,1.1948717959999993,-7.333333332999999
207,"Jiri Vesely",174,"Henri Laaksonen",0.617653633217743,5.128205126999999,3.794871794999999,0
277,"Marcos Giron",175,"Henry Craig",0.8071202326619085,5.333333332999999,2.4166666659999976,-1.5
442,"Thomaz Bellucci",176,"Hernan Casanova",0.7057397917259532,4.875,1.75,-3
387,"Rogerio Dutra Silva",176,"Hernan Casanova",0.7449189718681023,4.517857142999999,1.4642857140000007,-2.200000000000001
132,"Facundo Arguello",176,"Hernan Casanova",0.5179246361955697,3.319444445000001,-0.1388888890000004,-3.3333333340000006
323,"Miliaan Niesten",176,"Hernan Casanova",0.1801541902984266,3.875,-0.25,-1
142,"Filippo Baldi",176,"Hernan Casanova",0.4355383958822975,2.875,0.625,2.5
46,"Aslan Karatsev",177,"Hiroki Moriya",0.36476135106874097,0.3428571429999998,0.9880952380000014,-1.8333333340000024
212,"Joffrey De Schepper",177,"Hiroki Moriya",0.08148058006699438,1.1428571429999987,3.2380952380000014,0.16666666599999935
